date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:28:37	213667/213667	---M--	200	added ('OK')	image/jpeg	etag:%22342a3-666134a1-19df1db59eeb4ce1;;;%22	https://springcoiling.com/static/upload/image/20201023/1603441630126058.jpg	springcoiling.com/static/upload/image/20201023/1603441630126058.jpg	(from https://springcoiling.com/?springs/vibratingscreenspring.html)
09:28:37	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:37%20GMT	https://springcoiling.com/?Spider/&url=/?springs/vibratingscreenspring.html	springcoiling.com/index7a16.html	(from https://springcoiling.com/?springs/vibratingscreenspring.html)
09:28:37	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:37%20GMT	https://springcoiling.com/?p=/Do/visits/id/132	springcoiling.com/index5c82.html	(from https://springcoiling.com/?springs/vibratingscreenspring.html)
09:28:38	72796/72796	---M--	200	added ('OK')	image/jpeg	etag:%2211c5c-666134a1-d5c0058a1623930c;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169354944935.jpg	springcoiling.com/static/upload/image/20200915/1600169354944935.jpg	(from https://springcoiling.com/?springs/Coil-Die-Spring.html)
09:28:38	110331/110331	---M--	200	added ('OK')	image/jpeg	etag:%221aefb-666134a1-13f7a3651f786fe2;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169361521576.jpg	springcoiling.com/static/upload/image/20200915/1600169361521576.jpg	(from https://springcoiling.com/?springs/Coil-Die-Spring.html)
09:28:39	77908/77908	---M--	200	added ('OK')	image/jpeg	etag:%2213054-666134a1-b135fb99033332de;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169315263533.jpg	springcoiling.com/static/upload/image/20200915/1600169315263533.jpg	(from https://springcoiling.com/?springs/Coil-Die-Spring.html)
09:28:41	110331/110331	---M--	200	added ('OK')	image/jpeg	etag:%221aefb-666134a1-522492f4d5f4a87b;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169320209354.jpg	springcoiling.com/static/upload/image/20200915/1600169320209354.jpg	(from https://springcoiling.com/?springs/Coil-Die-Spring.html)
09:28:42	108894/108894	---M--	200	added ('OK')	image/jpeg	etag:%221a95e-666134a1-fa7d47722583e896;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169164464513.jpg	springcoiling.com/static/upload/image/20200915/1600169164464513.jpg	(from https://springcoiling.com/?springs/Compression-Springs.html)
09:28:42	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:41%20GMT	https://springcoiling.com/?Spider/&url=/?springs/Coil-Die-Spring.html	springcoiling.com/index1caa.html	(from https://springcoiling.com/?springs/Coil-Die-Spring.html)
09:28:42	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:41%20GMT	https://springcoiling.com/?p=/Do/visits/id/84	springcoiling.com/index9e31.html	(from https://springcoiling.com/?springs/Coil-Die-Spring.html)
09:28:42	74046/74046	---M--	200	added ('OK')	image/jpeg	etag:%221213e-666134a1-4f5dd6c908092ccc;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169171930890.jpg	springcoiling.com/static/upload/image/20200915/1600169171930890.jpg	(from https://springcoiling.com/?springs/Compression-Springs.html)
09:28:43	82799/82799	---M--	200	added ('OK')	image/jpeg	etag:%221436f-666134a1-4156debab6e98472;;;%22	https://springcoiling.com/static/upload/image/20200915/1600169171484154.jpg	springcoiling.com/static/upload/image/20200915/1600169171484154.jpg	(from https://springcoiling.com/?springs/Compression-Springs.html)
09:28:44	73016/73016	---M--	200	added ('OK')	image/jpeg	etag:%2211d38-666134a1-ec526c67b67de0fb;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168942610050.jpg	springcoiling.com/static/upload/image/20200915/1600168942610050.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:45	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:44%20GMT	https://springcoiling.com/?Spider/&url=/?springs/Compression-Springs.html	springcoiling.com/indexd5ae.html	(from https://springcoiling.com/?springs/Compression-Springs.html)
09:28:45	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:44%20GMT	https://springcoiling.com/?p=/Do/visits/id/83	springcoiling.com/index5810.html	(from https://springcoiling.com/?springs/Compression-Springs.html)
09:28:45	66875/66875	---M--	200	added ('OK')	image/jpeg	etag:%221053b-666134a1-3b17eb5c9d8eb5f7;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168942992552.jpg	springcoiling.com/static/upload/image/20200915/1600168942992552.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:46	53302/53302	---M--	200	added ('OK')	image/jpeg	etag:%22d036-666134a1-63396641de056162;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168942476480.jpg	springcoiling.com/static/upload/image/20200915/1600168942476480.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:48	152670/152670	---M--	200	added ('OK')	image/jpeg	etag:%222545e-666134a1-953121279c72bc1e;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168909850721.jpg	springcoiling.com/static/upload/image/20200915/1600168909850721.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:48	53302/53302	---M--	200	added ('OK')	image/jpeg	etag:%22d036-666134a1-68750076fe1a9f81;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168909198674.jpg	springcoiling.com/static/upload/image/20200915/1600168909198674.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:49	78514/78514	---M--	200	added ('OK')	image/jpeg	etag:%22132b2-666134a1-f47f70f8eef63024;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168909134474.jpg	springcoiling.com/static/upload/image/20200915/1600168909134474.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:50	73016/73016	---M--	200	added ('OK')	image/jpeg	etag:%2211d38-666134a1-4cc4495e46a07cc7;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168909185744.jpg	springcoiling.com/static/upload/image/20200915/1600168909185744.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:51	72208/72208	---M--	200	added ('OK')	image/jpeg	etag:%2211a10-666134a1-b93d99afff8a22d3;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168909408999.jpg	springcoiling.com/static/upload/image/20200915/1600168909408999.jpg	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:53	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:52%20GMT	https://springcoiling.com/?Spider/&url=/?springs/Steel-Large-Sprint-die-Spring.html	springcoiling.com/index83b5.html	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:54	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:28:53%20GMT	https://springcoiling.com/?p=/Do/visits/id/82	springcoiling.com/indexf58a.html	(from https://springcoiling.com/?springs/Steel-Large-Sprint-die-Spring.html)
09:28:54	6115/6115	---M--	200	added ('OK')	image/jpeg	etag:%2217e3-666134a1-bca1d53ac5ec52e3;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168619137985.jpg	springcoiling.com/static/upload/image/20200915/1600168619137985.jpg	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:28:54	45981/45981	---M--	200	added ('OK')	image/jpeg	etag:%22b39d-666134a1-229ef3708fdff46f;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168646466147.jpg	springcoiling.com/static/upload/image/20200915/1600168646466147.jpg	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:28:56	76569/76569	---M--	200	added ('OK')	image/jpeg	etag:%2212b19-666134a1-1f6081aea8fc3ec3;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168619395214.jpg	springcoiling.com/static/upload/image/20200915/1600168619395214.jpg	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:28:56	5124/5124	---M--	200	added ('OK')	image/jpeg	etag:%221404-666134a1-d63ccbb00dd0c5ef;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168619168670.jpg	springcoiling.com/static/upload/image/20200915/1600168619168670.jpg	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:28:58	162895/162895	---M--	200	added ('OK')	image/jpeg	etag:%2227c4f-666134a1-8586d0242f682c42;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168619148677.jpg	springcoiling.com/static/upload/image/20200915/1600168619148677.jpg	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:29:00	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:00%20GMT	https://springcoiling.com/?Spider/&url=/?springs/Stainless-Steel-Shaker.html	springcoiling.com/index1b25.html	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:29:00	83364/83364	---M--	200	added ('OK')	image/png	etag:%22145a4-666134a1-59ed5a08ee76c0e8;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168619781858.png	springcoiling.com/static/upload/image/20200915/1600168619781858.png	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:29:01	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:01%20GMT	https://springcoiling.com/?p=/Do/visits/id/81	springcoiling.com/index3e94.html	(from https://springcoiling.com/?springs/Stainless-Steel-Shaker.html)
09:29:02	112064/112064	---M--	200	added ('OK')	image/jpeg	etag:%221b5c0-666134a1-13a5e7004698842e;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168267264751.jpg	springcoiling.com/static/upload/image/20200915/1600168267264751.jpg	(from https://springcoiling.com/?springs/Vibration-absorber-Spring.html)
09:29:03	67056/67056	---M--	200	added ('OK')	image/jpeg	etag:%22105f0-666134a1-69e488afad1055b0;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168267323321.jpg	springcoiling.com/static/upload/image/20200915/1600168267323321.jpg	(from https://springcoiling.com/?springs/Vibration-absorber-Spring.html)
09:29:05	125679/125679	---M--	200	added ('OK')	image/jpeg	etag:%221eaef-666134a1-b4897321069502f8;;;%22	https://springcoiling.com/static/upload/image/20200915/1600168267903795.jpg	springcoiling.com/static/upload/image/20200915/1600168267903795.jpg	(from https://springcoiling.com/?springs/Vibration-absorber-Spring.html)
09:29:05	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:04%20GMT	https://springcoiling.com/?Spider/&url=/?springs/Vibration-absorber-Spring.html	springcoiling.com/indexb043.html	(from https://springcoiling.com/?springs/Vibration-absorber-Spring.html)
09:29:05	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:04%20GMT	https://springcoiling.com/?Spider/&url=/?history/	springcoiling.com/index6331.html	(from https://springcoiling.com/?history/)
09:29:05	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:04%20GMT	https://springcoiling.com/?p=/Do/visits/id/80	springcoiling.com/indexe640.html	(from https://springcoiling.com/?springs/Vibration-absorber-Spring.html)
09:29:06	116908/116908	---M--	200	added ('OK')	image/png	etag:%221c8ac-666134a1-e86b9064001777b2;;;%22	https://springcoiling.com/static/upload/image/20220926/1664167891579149.png	springcoiling.com/static/upload/image/20220926/1664167891579149.png	(from https://springcoiling.com/?Honor/)
09:29:07	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:06%20GMT	https://springcoiling.com/?p=/Do/visits/id/23	springcoiling.com/index9e75.html	(from https://springcoiling.com/?history/)
09:29:08	599575/599575	---M--	200	added ('OK')	image/png	etag:%2292617-666134a1-fc06f67a642cc97e;;;%22	https://springcoiling.com/static/upload/image/20220926/1664167793796702.png	springcoiling.com/static/upload/image/20220926/1664167793796702.png	(from https://springcoiling.com/?Honor/)
09:29:09	121560/121560	---M--	200	added ('OK')	image/png	etag:%221dad8-666134a1-5b03161bdd8dfaf6;;;%22	https://springcoiling.com/static/upload/image/20220926/1664167464732233.png	springcoiling.com/static/upload/image/20220926/1664167464732233.png	(from https://springcoiling.com/?Honor/)
09:29:09	381658/381658	---M--	200	added ('OK')	image/png	etag:%225d2da-666134a1-321f16e5c10e82ff;;;%22	https://springcoiling.com/static/upload/image/20220926/1664167749671747.png	springcoiling.com/static/upload/image/20220926/1664167749671747.png	(from https://springcoiling.com/?Honor/)
09:29:10	151169/151169	---M--	200	added ('OK')	image/png	etag:%2224e81-666134a1-bcc25103643f7532;;;%22	https://springcoiling.com/static/upload/image/20220926/1664167572618030.png	springcoiling.com/static/upload/image/20220926/1664167572618030.png	(from https://springcoiling.com/?Honor/)
09:29:12	689181/689181	---M--	200	added ('OK')	image/png	etag:%22a841d-666134a1-bddc8d11b427af49;;;%22	https://springcoiling.com/static/upload/image/20220926/1664168004520540.png	springcoiling.com/static/upload/image/20220926/1664168004520540.png	(from https://springcoiling.com/?Honor/)
09:29:12	428479/428479	---M--	200	added ('OK')	image/png	etag:%22689bf-666134a3-9386976f64e9a65e;;;%22	https://springcoiling.com/static/upload/image/20220926/1664169283515971.png	springcoiling.com/static/upload/image/20220926/1664169283515971.png	(from https://springcoiling.com/?Honor/)
09:29:15	133792/133792	---M--	200	added ('OK')	image/jpeg	etag:%2220aa0-666134a5-9d8131210b015493;;;%22	https://springcoiling.com/static/upload/image/20220926/1664169698101389.jpg	springcoiling.com/static/upload/image/20220926/1664169698101389.jpg	(from https://springcoiling.com/?Honor/)
09:29:15	428540/428540	---M--	200	added ('OK')	image/png	etag:%22689fc-666134a4-cf30c0a82c6b9068;;;%22	https://springcoiling.com/static/upload/image/20220926/1664169530896626.png	springcoiling.com/static/upload/image/20220926/1664169530896626.png	(from https://springcoiling.com/?Honor/)
09:29:15	424838/424838	---M--	200	added ('OK')	image/png	etag:%2267b86-666134a3-4bc34e40073d58d3;;;%22	https://springcoiling.com/static/upload/image/20220926/1664169232674664.png	springcoiling.com/static/upload/image/20220926/1664169232674664.png	(from https://springcoiling.com/?Honor/)
09:29:17	76520/76520	---M--	200	added ('OK')	image/jpeg	etag:%2212ae8-666134a5-624c29834fb9cb6c;;;%22	https://springcoiling.com/static/upload/image/20220926/1664169682819447.jpg	springcoiling.com/static/upload/image/20220926/1664169682819447.jpg	(from https://springcoiling.com/?Honor/)
09:29:18	182004/182004	---M--	200	added ('OK')	image/jpeg	etag:%222c6f4-666134a5-8327a0208aa40962;;;%22	https://springcoiling.com/static/upload/image/20220926/1664169651510078.jpg	springcoiling.com/static/upload/image/20220926/1664169651510078.jpg	(from https://springcoiling.com/?Honor/)
09:29:19	13127/13127	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:18%20GMT	https://springcoiling.com/?Honor_2/	springcoiling.com/index3072.html	(from https://springcoiling.com/?Honor/)
09:29:19	11669/11669	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:19%20GMT	https://springcoiling.com/?Honor_3/	springcoiling.com/indexdce4.html	(from https://springcoiling.com/?Honor/)
09:29:20	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:19%20GMT	https://springcoiling.com/?Spider/&url=/?Honor/	springcoiling.com/indexe6b3.html	(from https://springcoiling.com/?Honor/)
09:29:20	166870/166870	---M--	200	added ('OK')	image/png	etag:%2228bd6-666134a8-2d191889a23fba0b;;;%22	https://springcoiling.com/template/default/images/ros1.png	springcoiling.com/template/default/images/ros1.png	(from https://springcoiling.com/?responsability/)
09:29:21	195194/195194	---M--	200	added ('OK')	image/png	etag:%222fa7a-666134a8-db7942eb5a0c2412;;;%22	https://springcoiling.com/template/default/images/ros2.png	springcoiling.com/template/default/images/ros2.png	(from https://springcoiling.com/?responsability/)
09:29:23	177413/177413	---M--	200	added ('OK')	image/png	etag:%222b505-666134a8-f876299c1e156022;;;%22	https://springcoiling.com/template/default/images/ros4.png	springcoiling.com/template/default/images/ros4.png	(from https://springcoiling.com/?responsability/)
09:29:24	209859/209859	---M--	200	added ('OK')	image/png	etag:%22333c3-666134a8-4e002f4e385dd6da;;;%22	https://springcoiling.com/template/default/images/ros3.png	springcoiling.com/template/default/images/ros3.png	(from https://springcoiling.com/?responsability/)
09:29:29	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:23%20GMT	https://springcoiling.com/?Spider/&url=/?responsability/	springcoiling.com/index469b.html	(from https://springcoiling.com/?responsability/)
09:29:30	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:23%20GMT	https://springcoiling.com/?p=/Do/visits/id/25	springcoiling.com/index93db.html	(from https://springcoiling.com/?responsability/)
09:29:30	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:24%20GMT	https://springcoiling.com/?Spider/&url=/?team/	springcoiling.com/index458d.html	(from https://springcoiling.com/?team/)
09:29:30	7/7	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:25%20GMT	https://springcoiling.com/?p=/Do/visits/id/26	springcoiling.com/index5e18.html	(from https://springcoiling.com/?team/)
09:29:31	11961/11961	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:31%20GMT	https://springcoiling.com/?Customer-Case/133.html	springcoiling.com/index5600.html	(from https://springcoiling.com/?Customer-Case/)
09:29:32	108220/108220	---M--	200	added ('OK')	image/png	etag:%221a6bc-666134a1-b2cfbb7c79376bc3;;;%22	https://springcoiling.com/static/upload/image/20201103/1604394977137406.png	springcoiling.com/static/upload/image/20201103/1604394977137406.png	(from https://springcoiling.com/?Customer-Case/)
09:29:33	156642/156642	---M--	200	added ('OK')	image/jpeg	etag:%22263e2-666134a1-7d35b88a6bf1cf44;;;%22	https://springcoiling.com/static/upload/image/20200916/1600220557865495.jpg	springcoiling.com/static/upload/image/20200916/1600220557865495.jpg	(from https://springcoiling.com/?Customer-Case/)
09:29:33	12552/12552	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:33%20GMT	https://springcoiling.com/?Customer-Case/93.html	springcoiling.com/indexe2ee.html	(from https://springcoiling.com/?Customer-Case/)
09:29:34	16743/16743	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:34%20GMT	https://springcoiling.com/?Company-News/180.html	springcoiling.com/index6cec.html	(from https://springcoiling.com/?Company-News/)
09:29:34	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:34%20GMT	https://springcoiling.com/?Spider/&url=/?Customer-Case/	springcoiling.com/index2715.html	(from https://springcoiling.com/?Customer-Case/)
09:29:35	82458/82458	---M--	200	added ('OK')	image/jpeg	etag:%221421a-666134a1-79f1b86e5371ae51;;;%22	https://springcoiling.com/static/upload/image/20220105/1641372843380230.jpg	springcoiling.com/static/upload/image/20220105/1641372843380230.jpg	(from https://springcoiling.com/?Company-News/)
09:29:36	214631/214631	---M--	200	added ('OK')	image/jpeg	etag:%2234667-666134a8-c999ad2ec8b12079;;;%22	https://springcoiling.com/static/upload/image/20230206/1675677741256673.jpg	springcoiling.com/static/upload/image/20230206/1675677741256673.jpg	(from https://springcoiling.com/?Company-News/)
09:29:36	24715/24715	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:36%20GMT	https://springcoiling.com/?Company-News/146.html	springcoiling.com/index72b9.html	(from https://springcoiling.com/?Company-News/)
09:29:36	35795/35795	---M--	200	added ('OK')	image/jpeg	etag:%228bd3-666134a1-4f034fea38453477;;;%22	https://springcoiling.com/static/upload/image/20220105/1641373099155378.jpg	springcoiling.com/static/upload/image/20220105/1641373099155378.jpg	(from https://springcoiling.com/?Company-News/)
09:29:37	14369/14369	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:37%20GMT	https://springcoiling.com/?Company-News_2/	springcoiling.com/indexc2ed.html	(from https://springcoiling.com/?Company-News/)
09:29:37	18373/18373	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:37%20GMT	https://springcoiling.com/?Company-News/Privacy-Policy-Description.html	springcoiling.com/index2049.html	(from https://springcoiling.com/?Company-News/)
09:29:37	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:37%20GMT	https://springcoiling.com/?Spider/&url=/?Company-News/	springcoiling.com/indexf07f.html	(from https://springcoiling.com/?Company-News/)
09:29:38	13122/13122	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:38%20GMT	https://springcoiling.com/?Industry-News/148.html	springcoiling.com/indexb56a.html	(from https://springcoiling.com/?Industry-News/)
09:29:39	53196/53196	---M--	200	added ('OK')	image/jpeg	etag:%22cfcc-666134a8-4c51942161f5d4c8;;;%22	https://springcoiling.com/static/upload/other/20220701/1656658081885865.jpeg	springcoiling.com/static/upload/other/20220701/1656658081885865.jpg	(from https://springcoiling.com/?Industry-News/)
09:29:40	204530/204530	---M--	200	added ('OK')	image/jpeg	etag:%2231ef2-666134a1-7cb0669d39b618b3;;;%22	https://springcoiling.com/static/upload/image/20220517/1652768300497155.jpg	springcoiling.com/static/upload/image/20220517/1652768300497155.jpg	(from https://springcoiling.com/?Industry-News/)
09:29:40	3234/3234	---M--	200	added ('OK')	image/jpeg	etag:%22ca2-666134a1-d3dc3cef01e2ecab;;;%22	https://springcoiling.com/static/upload/image/20211213/1639381236756526.jpg	springcoiling.com/static/upload/image/20211213/1639381236756526.jpg	(from https://springcoiling.com/?Industry-News/)
09:29:40	13093/13093	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:40%20GMT	https://springcoiling.com/?Industry-News/147.html	springcoiling.com/index69ad.html	(from https://springcoiling.com/?Industry-News/)
09:29:41	14927/14927	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:41%20GMT	https://springcoiling.com/?Industry-News_2/	springcoiling.com/index9ef1.html	(from https://springcoiling.com/?Industry-News/)
09:29:41	15856/15856	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:41%20GMT	https://springcoiling.com/?Industry-News_4/	springcoiling.com/index126f.html	(from https://springcoiling.com/?Industry-News/)
09:29:41	15790/15790	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:41%20GMT	https://springcoiling.com/?Industry-News/145.html	springcoiling.com/indexebca.html	(from https://springcoiling.com/?Industry-News/)
09:29:42	15151/15151	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:41%20GMT	https://springcoiling.com/?Industry-News_3/	springcoiling.com/index5f7d.html	(from https://springcoiling.com/?Industry-News/)
09:29:42	15073/15073	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:42%20GMT	https://springcoiling.com/?Industry-News_5/	springcoiling.com/index936c.html	(from https://springcoiling.com/?Industry-News/)
09:29:43	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:42%20GMT	https://springcoiling.com/?Spider/&url=/?Industry-News/	springcoiling.com/index40cd.html	(from https://springcoiling.com/?Industry-News/)
09:29:43	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:42%20GMT	https://springcoiling.com/?Spider/&url=/?new_2/	springcoiling.com/indexd407.html	(from https://springcoiling.com/?new_2/)
09:29:44	208220/208220	---M--	200	added ('OK')	image/jpeg	etag:%2232d5c-666134a1-6f7d62d14a41d6e2;;;%22	https://springcoiling.com/static/upload/image/20210612/1623482243790214.jpg	springcoiling.com/static/upload/image/20210612/1623482243790214.jpg	(from https://springcoiling.com/?new_3/)
09:29:44	13763/13763	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:44%20GMT	https://springcoiling.com/?Industry-News/142.html	springcoiling.com/index73c0.html	(from https://springcoiling.com/?new_3/)
09:29:45	15019/15019	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:45%20GMT	https://springcoiling.com/?Industry-News/141.html	springcoiling.com/index1e80.html	(from https://springcoiling.com/?new_3/)
09:29:45	363881/363881	---M--	200	added ('OK')	image/jpeg	etag:%2258d69-666134a1-dc08a3ebf3f4fff5;;;%22	https://springcoiling.com/static/upload/image/20210508/1620469658503324.jpg	springcoiling.com/static/upload/image/20210508/1620469658503324.jpg	(from https://springcoiling.com/?new_3/)
09:29:46	13293/13293	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:46%20GMT	https://springcoiling.com/?Industry-News/140.html	springcoiling.com/index6135.html	(from https://springcoiling.com/?new_3/)
09:29:47	418840/418840	---M--	200	added ('OK')	image/jpeg	etag:%2266418-666134a1-546b1881d20f7612;;;%22	https://springcoiling.com/static/upload/image/20210414/1618397677613187.jpg	springcoiling.com/static/upload/image/20210414/1618397677613187.jpg	(from https://springcoiling.com/?new_3/)
09:29:47	13260/13260	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:47%20GMT	https://springcoiling.com/?Industry-News/139.html	springcoiling.com/index2620.html	(from https://springcoiling.com/?new_3/)
09:29:47	369529/369529	---M--	200	added ('OK')	image/jpeg	etag:%225a379-666134a1-3e65720571b68510;;;%22	https://springcoiling.com/static/upload/image/20210324/1616578797727082.jpg	springcoiling.com/static/upload/image/20210324/1616578797727082.jpg	(from https://springcoiling.com/?new_3/)
09:29:47	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:47%20GMT	https://springcoiling.com/?Spider/&url=/?new_3/	springcoiling.com/indexc2d1.html	(from https://springcoiling.com/?new_3/)
09:29:48	15693/15693	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:48%20GMT	https://springcoiling.com/?Industry-News/138.html	springcoiling.com/index3bcc.html	(from https://springcoiling.com/?new_4/)
09:29:50	16154/16154	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:50%20GMT	https://springcoiling.com/?Industry-News/137.html	springcoiling.com/index0e57.html	(from https://springcoiling.com/?new_4/)
09:29:51	155996/155996	---M--	200	added ('OK')	image/jpeg	etag:%222615c-666134a1-bc3a063192b17158;;;%22	https://springcoiling.com/static/upload/image/20201221/1608543715861266.jpg	springcoiling.com/static/upload/image/20201221/1608543715861266.jpg	(from https://springcoiling.com/?new_4/)
09:29:51	12779/12779	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:51%20GMT	https://springcoiling.com/?Industry-News/134.html	springcoiling.com/indexb79a.html	(from https://springcoiling.com/?new_4/)
09:29:51	759208/759208	---M--	200	added ('OK')	image/jpeg	etag:%22b95a8-666134a1-f558dd642e9f0efe;;;%22	https://springcoiling.com/static/upload/image/20210324/1616573924447737.jpg	springcoiling.com/static/upload/image/20210324/1616573924447737.jpg	(from https://springcoiling.com/?new_4/)
09:29:53	15014/15014	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Nov%202024%2006:29:53%20GMT	https://springcoiling.com/?Industry-News/127.html	springcoiling.com/index8b9b.html	(from https://springcoiling.com/?new_4/)
